league,season,game,game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,13.0,0,BallTouch,Unsuccessful,29,West Ham,331924.0,Aaron Wan-Bissaka,74.7,43.7,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,17.0,0,BallRecovery,Successful,32,Man Utd,349932.0,Noussair Mazraoui,12.6,36.5,,,,,,,[],False,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,17.0,0,Pass,Successful,32,Man Utd,349932.0,Noussair Mazraoui,12.6,36.5,18.0,17.9,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.13'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '18.0'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,18.0,0,Pass,Successful,32,Man Utd,386634.0,Amad Diallo,18.2,17.4,13.9,29.8,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '13.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.06'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '29.8'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,19.0,0,Pass,Successful,32,Man Utd,349932.0,Noussair Mazraoui,14.0,29.4,23.5,7.9,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '7.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '23.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.31'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.7'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,22.0,0,Pass,Successful,32,Man Utd,386634.0,Amad Diallo,31.5,11.5,24.1,26.0,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '26.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '24.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.24'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.6'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,30.0,0,Pass,Successful,32,Man Utd,349932.0,Noussair Mazraoui,43.4,32.0,53.9,10.3,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '18.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.35'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,34.0,0,Pass,Successful,32,Man Utd,386634.0,Amad Diallo,53.1,11.0,43.7,20.9,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '20.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.54'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.9'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,40.0,0,Pass,Successful,32,Man Utd,349932.0,Noussair Mazraoui,54.6,19.2,67.2,21.0,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.09'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '21.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.2'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,45.0,0,Pass,Successful,32,Man Utd,353377.0,Bryan Mbeumo,74.4,8.0,87.9,8.0,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '14.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '87.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.00'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '8.0'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,50.0,0,Challenge,Unsuccessful,29,West Ham,479288.0,El Hadji Malick Diouf,13.2,81.4,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '17'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",False,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,50.0,0,TakeOn,Successful,32,Man Utd,386634.0,Amad Diallo,86.8,18.6,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '10'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,51.0,0,Pass,Successful,32,Man Utd,386634.0,Amad Diallo,87.3,25.6,90.0,46.6,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.37'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.6'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '90.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.6'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,0,52.0,0,BallTouch,Unsuccessful,32,Man Utd,383956.0,Joshua Zirkzee,88.8,44.7,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,12.0,1,Pass,Successful,29,West Ham,479288.0,El Hadji Malick Diouf,5.1,100.0,31.5,93.9,,,,,"[{'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.09'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '31.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '28.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '93.9'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,14.0,1,BallTouch,Unsuccessful,29,West Ham,134115.0,Callum Wilson,40.7,91.7,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,15.0,1,Pass,Unsuccessful,32,Man Utd,349932.0,Noussair Mazraoui,64.1,10.7,65.9,12.1,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '2.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '12.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.47'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,18.0,1,BallTouch,Successful,29,West Ham,322596.0,Jarrod Bowen,36.7,92.6,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,19.0,1,Pass,Successful,32,Man Utd,123761.0,Bruno Fernandes,65.1,10.4,72.3,5.7,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.88'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.2'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,20.0,1,BallRecovery,Successful,32,Man Utd,386634.0,Amad Diallo,72.3,5.7,,,,,,,[],False,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,20.0,1,Pass,Successful,32,Man Utd,386634.0,Amad Diallo,72.3,5.7,69.1,10.4,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '4.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.38'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '69.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.4'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,21.0,1,Pass,Unsuccessful,32,Man Utd,123761.0,Bruno Fernandes,69.1,10.4,67.2,10.0,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '2.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '13'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.28'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.2'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,21.0,1,BlockedPass,Successful,29,West Ham,134115.0,Callum Wilson,32.8,90.0,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '24'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,22.0,1,Pass,Unsuccessful,29,West Ham,479288.0,El Hadji Malick Diouf,11.6,92.0,35.2,81.2,,,,,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.00'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '25.8'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,26.0,1,Pass,Successful,32,Man Utd,88526.0,Casemiro,62.2,23.6,70.7,56.5,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '24.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.19'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '56.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '70.7'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,30.0,1,Pass,Successful,32,Man Utd,362758.0,Matheus Cunha,75.2,61.8,86.7,81.4,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '86.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.83'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,32.0,1,Pass,Unsuccessful,32,Man Utd,353418.0,Diogo Dalot,87.8,80.6,89.1,74.9,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '74.9'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '89.1'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.05'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,34.0,1,BallTouch,Successful,29,West Ham,331924.0,Aaron Wan-Bissaka,9.1,22.7,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,36.0,1,Pass,Successful,32,Man Utd,353418.0,Diogo Dalot,84.9,90.9,77.3,83.7,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '9.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.69'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '83.7'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,38.0,1,TakeOn,Unsuccessful,32,Man Utd,362758.0,Matheus Cunha,83.2,84.4,,,,,,,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '16'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,38.0,1,Tackle,Successful,29,West Ham,443815.0,Soungoutou Magassa,16.8,15.6,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '29'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,40.0,1,Challenge,Unsuccessful,29,West Ham,443815.0,Soungoutou Magassa,13.1,11.8,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '30'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",False,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,40.0,1,TakeOn,Successful,32,Man Utd,353418.0,Diogo Dalot,86.9,88.2,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '17'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,42.0,1,Pass,Unsuccessful,32,Man Utd,353418.0,Diogo Dalot,88.5,90.6,88.6,88.8,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '18'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.80'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '1.2'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.6'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,42.0,1,BlockedPass,Successful,29,West Ham,443815.0,Soungoutou Magassa,11.4,11.2,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '31'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,43.0,1,BallRecovery,Successful,29,West Ham,443815.0,Soungoutou Magassa,11.7,7.9,,,,,,,[],False,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,46.0,1,TakeOn,Unsuccessful,29,West Ham,443815.0,Soungoutou Magassa,25.2,7.4,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '32'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,1,46.0,1,Tackle,Successful,32,Man Utd,88526.0,Casemiro,74.8,92.6,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '20'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,2,2.0,2,Pass,Unsuccessful,29,West Ham,331924.0,Aaron Wan-Bissaka,30.4,0.0,46.9,6.5,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '6.5'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.31'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,2,5.0,2,Pass,Successful,32,Man Utd,88526.0,Casemiro,54.6,86.8,63.6,85.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '63.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.18'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '85.3'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.5'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,2,6.0,2,Pass,Unsuccessful,32,Man Utd,353418.0,Diogo Dalot,63.7,85.3,67.6,73.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.19'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '73.7'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,2,7.0,2,Pass,Unsuccessful,29,West Ham,429534.0,Freddie Potts,35.7,17.7,40.6,27.7,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.5'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.92'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '40.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,2,8.0,2,Pass,Successful,32,Man Utd,123761.0,Bruno Fernandes,63.2,66.5,69.5,69.0,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '69.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.25'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '69.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.8'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,2,10.0,2,BallTouch,Unsuccessful,32,Man Utd,353377.0,Bryan Mbeumo,69.5,68.8,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,
ENG-Premier League,2526,2025-12-04 Manchester United-West Ham,1903254,FirstHalf,2,11.0,2,Pass,Successful,29,West Ham,351127.0,Konstantinos Mavropanos,27.0,33.4,4.9,67.0,,,,,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '32.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '67.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.36'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '4.9'}]",True,,,,,
