league,season,game,game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,23.0,1,Pass,Successful,211,Brighton,445059.0,Mats Wieffer,57.5,4.3,61.6,9.6,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.70'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.6'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,25.0,1,Pass,Successful,211,Brighton,362433.0,Georginio Rutter,58.6,10.5,39.2,46.3,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.27'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '31.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,28.0,1,Pass,Successful,211,Brighton,86441.0,Lewis Dunk,39.2,55.0,46.2,80.4,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '18.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.17'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '80.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.2'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,30.0,1,Pass,Successful,211,Brighton,392647.0,Maxim De Cuyper,46.6,81.4,40.8,62.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.27'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '40.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '62.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.3'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,32.0,1,Pass,Successful,211,Brighton,86441.0,Lewis Dunk,41.3,62.4,46.2,64.9,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '64.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.32'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,36.0,1,Pass,Successful,211,Brighton,470690.0,Yasin Ayari,46.2,64.9,37.8,59.7,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '9.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '59.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.52'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '37.8'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,36.0,1,Pass,Successful,211,Brighton,86441.0,Lewis Dunk,37.8,59.7,44.7,66.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '44.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.55'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '66.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.5'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,39.0,1,Pass,Successful,211,Brighton,470690.0,Yasin Ayari,41.3,62.4,39.1,29.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '29.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.61'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.1'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,42.0,1,Pass,Successful,211,Brighton,365402.0,Jan Paul van Hecke,51.9,17.1,55.6,4.6,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.14'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.6'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,50.0,1,Pass,Successful,211,Brighton,321958.0,Ferdi Kadioglu,56.4,10.2,46.6,41.7,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.02'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.6'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,51.0,1,Pass,Successful,211,Brighton,436048.0,Carlos Baleba,46.8,45.1,41.3,70.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '41.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '70.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.90'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,53.0,1,Pass,Successful,211,Brighton,86441.0,Lewis Dunk,36.5,67.8,21.8,54.0,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '21.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '54.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.69'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,1,58.0,1,Pass,Successful,211,Brighton,400138.0,Bart Verbruggen,19.1,51.1,20.8,66.6,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '20.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.40'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '66.6'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,1.0,2,Pass,Unsuccessful,211,Brighton,86441.0,Lewis Dunk,29.0,64.3,86.0,52.6,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '86.0'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '60.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.15'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '52.6'}, {'type': {'displayName': 'Chipped', 'value': 155}}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,7.0,2,BallRecovery,Successful,32,Man Utd,402184.0,Senne Lammens,14.3,54.5,,,,,,,[],False,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,11.0,2,Pass,Successful,32,Man Utd,402184.0,Senne Lammens,13.9,51.5,20.6,32.2,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.20'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '20.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '32.2'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,16.0,2,Pass,Successful,32,Man Utd,437299.0,Leny Yoro,25.2,33.4,23.1,53.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '23.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '53.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.73'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,18.0,2,Pass,Successful,32,Man Utd,320374.0,Matthijs de Ligt,19.4,51.0,4.6,45.7,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '4.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.37'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,21.0,2,Pass,Unsuccessful,32,Man Utd,402184.0,Senne Lammens,4.2,34.8,40.5,33.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '40.5'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '38.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.26'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,22.0,2,Interception,Successful,211,Brighton,86441.0,Lewis Dunk,59.5,66.3,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,25.0,2,Pass,Successful,32,Man Utd,353377.0,Bryan Mbeumo,37.5,39.2,38.2,62.0,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '15.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.2'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.52'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '62.0'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,26.0,2,TakeOn,Unsuccessful,32,Man Utd,123761.0,Bruno Fernandes,38.2,52.0,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '27'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,26.0,2,Tackle,Successful,211,Brighton,436048.0,Carlos Baleba,61.8,48.0,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '48'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,29.0,2,BallRecovery,Successful,211,Brighton,362433.0,Georginio Rutter,60.1,40.3,,,,,,,[],False,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,29.0,2,Pass,Successful,211,Brighton,362433.0,Georginio Rutter,60.1,40.3,61.0,52.8,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '8.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.46'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '52.8'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,30.0,2,Pass,Successful,211,Brighton,470690.0,Yasin Ayari,61.0,52.8,47.2,43.6,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '15.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.55'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '43.6'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,33.0,2,Pass,Successful,211,Brighton,365402.0,Jan Paul van Hecke,47.2,42.6,44.7,64.2,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '64.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '44.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.75'}]",True,,,,,
ENG-Premier League,2526,2025-10-25 Manchester United-Brighton,1903204,FirstHalf,2,35.0,2,Pass,Successful,211,Brighton,86441.0,Lewis Dunk,44.7,64.2,48.2,55.8,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.28'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.2'}]",True,,,,,
