league,season,game,game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,35.0,0,Pass,Successful,16,Sunderland,424514.0,Trai Hume,62.3,0.0,59.0,4.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.27'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,36.0,0,Pass,Successful,16,Sunderland,437449.0,Noah Sadiki,59.0,4.6,63.9,3.0,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '5.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '63.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.07'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,37.0,0,Pass,Successful,16,Sunderland,424514.0,Trai Hume,63.9,3.0,59.6,4.3,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '4.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.95'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.6'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,38.0,0,Pass,Unsuccessful,16,Sunderland,437449.0,Noah Sadiki,59.5,4.3,58.8,4.8,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '58.8'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '12'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '0.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.8'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.71'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,38.0,0,BlockedPass,Successful,32,Man Utd,424191.0,Benjamin Sesko,56.9,89.4,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '12'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,40.0,0,Pass,Unsuccessful,16,Sunderland,437449.0,Noah Sadiki,56.4,3.9,60.5,0.0,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.61'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '0.0'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,52.0,0,Pass,Successful,32,Man Utd,353418.0,Diogo Dalot,39.5,100.0,65.3,86.7,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '86.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.93'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '28.8'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'ThrowIn', 'value': 107}}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,55.0,0,Aerial,Successful,32,Man Utd,424191.0,Benjamin Sesko,65.3,86.7,,,,,,,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '16'}]",False,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,55.0,0,Aerial,Unsuccessful,16,Sunderland,424514.0,Trai Hume,34.7,13.3,,,,,,,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '15'}]",False,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,55.0,0,Pass,Unsuccessful,32,Man Utd,424191.0,Benjamin Sesko,65.3,86.7,77.1,87.4,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.04'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '87.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.4'}, {'type': {'displayName': 'HeadPass', 'value': 3}}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,57.0,0,Clearance,Successful,16,Sunderland,299077.0,Nordi Mukiele,25.2,10.5,26.8,3.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.06'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.7'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,0,58.0,0,Pass,Unsuccessful,32,Man Utd,343346.0,Mason Mount,80.3,91.5,91.2,87.4,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '91.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.04'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '87.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.8'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,1.0,1,BallRecovery,Successful,16,Sunderland,89401.0,Granit Xhaka,11.9,16.3,,,,,,,[],False,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,4.0,1,Pass,Unsuccessful,16,Sunderland,89401.0,Granit Xhaka,11.5,15.6,84.9,6.1,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '84.9'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '77.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.20'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '6.1'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,9.0,1,BallRecovery,Successful,32,Man Utd,402184.0,Senne Lammens,11.3,93.0,,,,,,,[],False,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,11.0,1,Pass,Successful,32,Man Utd,402184.0,Senne Lammens,11.4,88.8,25.2,46.5,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '32.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.5'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.18'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,14.0,1,Pass,Successful,32,Man Utd,437299.0,Leny Yoro,25.2,46.5,25.6,64.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '64.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.54'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,19.0,1,Pass,Successful,32,Man Utd,320374.0,Matthijs de Ligt,22.1,67.2,6.6,49.9,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '20.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '6.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.77'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,23.0,1,Pass,Successful,32,Man Utd,402184.0,Senne Lammens,6.9,49.9,10.5,24.1,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.92'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '24.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '10.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.9'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,25.0,1,Pass,Successful,32,Man Utd,437299.0,Leny Yoro,11.2,24.0,14.8,36.9,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '9.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '14.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.16'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.9'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,27.0,1,Pass,Successful,32,Man Utd,88526.0,Casemiro,14.8,36.9,24.7,6.4,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '24.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.18'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '6.4'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,30.0,1,Pass,Successful,32,Man Utd,386634.0,Amad Diallo,23.2,6.9,13.9,10.6,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '13.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.89'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,31.0,1,Pass,Successful,32,Man Utd,437299.0,Leny Yoro,13.9,10.6,44.1,12.7,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.05'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '12.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '31.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '44.1'}, {'type': {'displayName': 'Chipped', 'value': 155}}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,33.0,1,Pass,Unsuccessful,32,Man Utd,424191.0,Benjamin Sesko,46.7,11.8,40.5,10.8,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '40.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.25'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.8'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,35.0,1,BallRecovery,Successful,16,Sunderland,437449.0,Noah Sadiki,58.8,86.1,,,,,,,[],False,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,36.0,1,Pass,Successful,16,Sunderland,437449.0,Noah Sadiki,58.8,86.1,59.4,89.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '2.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '89.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.30'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,38.0,1,TakeOn,Successful,16,Sunderland,122980.0,Arthur Masuaku,63.8,95.2,,,,,,,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '28'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,38.0,1,Challenge,Unsuccessful,32,Man Utd,386634.0,Amad Diallo,36.2,4.8,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '22'}]",False,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,40.0,1,Pass,Unsuccessful,16,Sunderland,122980.0,Arthur Masuaku,67.3,91.9,100.0,8.4,,,,,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '100.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '66.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '8.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.26'}, {'type': {'displayName': 'Chipped', 'value': 155}}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,1,58.0,1,Pass,Successful,32,Man Utd,118244.0,Luke Shaw,3.1,58.3,2.5,49.8,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.60'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.8'}, {'type': {'displayName': 'GoalKick', 'value': 124}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '2.5'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,2,1.0,2,Pass,Unsuccessful,32,Man Utd,402184.0,Senne Lammens,6.0,50.8,80.9,55.3,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '78.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '80.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.04'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Chipped', 'value': 155}}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,2,7.0,2,BallRecovery,Successful,16,Sunderland,422814.0,Robin Roefs,18.8,45.7,,,,,,,[],False,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,2,9.0,2,Pass,Successful,16,Sunderland,422814.0,Robin Roefs,18.7,46.3,18.7,66.0,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '18.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.57'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '66.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,2,12.0,2,Pass,Successful,16,Sunderland,344639.0,Omar Alderete,21.7,64.0,25.0,29.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.86'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '29.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.0'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,2,18.0,2,Pass,Successful,16,Sunderland,299077.0,Nordi Mukiele,30.6,34.0,31.8,69.4,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '31.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '69.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '24.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.52'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,2,23.0,2,Pass,Successful,16,Sunderland,344639.0,Omar Alderete,35.3,88.0,60.1,93.1,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '93.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '26.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.13'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,2,25.0,2,Pass,Successful,16,Sunderland,443004.0,Simon Adingra,60.9,91.9,56.2,86.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.79'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '86.4'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,2,27.0,2,Pass,Unsuccessful,16,Sunderland,437449.0,Noah Sadiki,59.0,88.0,65.8,88.5,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.05'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.5'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,2,29.0,2,Interception,Successful,32,Man Utd,437299.0,Leny Yoro,34.2,11.5,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,2,31.0,2,Dispossessed,Successful,32,Man Utd,437299.0,Leny Yoro,33.0,12.0,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '32'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2526,2025-10-04 Manchester United-Sunderland,1903176,FirstHalf,2,31.0,2,Tackle,Unsuccessful,16,Sunderland,443004.0,Simon Adingra,67.0,88.0,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '33'}]",True,,,,,
