,game_id,team_id,player_id,player_name,is_starter,minutes_played,jersey_number,starting_position
0,1903495,24,102248,Emiliano Martínez,True,99,23,GK
1,1903495,24,322043,Matty Cash,True,99,2,DR
2,1903495,24,100008,Victor Lindelöf,True,99,3,DC
3,1903495,24,301440,Ezri Konsa,True,99,4,DC
4,1903495,24,384134,Ian Maatsen,True,79,22,DL
5,1903495,24,400815,Amadou Onana,True,88,24,DMC
6,1903495,24,331790,Boubacar Kamara,True,92,44,DMC
7,1903495,24,318449,John McGinn,True,88,7,AMR
8,1903495,24,136345,Youri Tielemans,True,99,8,AMC
9,1903495,24,362824,Morgan Rogers,True,99,27,AML
10,1903495,24,148503,Ollie Watkins,True,79,11,FW
11,1903495,24,260592,Emiliano Buendía,False,11,10,Sub
12,1903495,24,382587,Evann Guessand,False,11,29,Sub
13,1903495,24,89925,Lucas Digne,False,20,12,Sub
14,1903495,24,351354,Donyell Malen,False,20,17,Sub
15,1903495,24,408946,Lamare Bogarde,False,7,26,Sub
16,1903495,24,83824,Marco Bizot,False,0,40,Sub
17,1903495,24,469329,Andrés García,False,0,16,Sub
18,1903495,24,576066,George Hemmings,False,0,53,Sub
19,1903495,24,605159,Leon Routh,False,0,56,Sub
20,1903495,32,402184,Senne Lammens,True,99,31,GK
21,1903495,32,437299,Leny Yoro,True,88,15,DC
22,1903495,32,517341,Ayden Heaven,True,99,26,DC
23,1903495,32,118244,Luke Shaw,True,99,23,DC
24,1903495,32,353418,Diogo Dalot,True,99,2,DMR
25,1903495,32,495260,Patrick Dorgu,True,99,13,DML
26,1903495,32,123761,Bruno Fernandes,True,50,8,MC
27,1903495,32,408962,Manuel Ugarte,True,77,25,MC
28,1903495,32,362758,Matheus Cunha,True,99,10,AMC
29,1903495,32,343346,Mason Mount,True,99,7,AMC
30,1903495,32,424191,Benjamin Sesko,True,77,30,FW
31,1903495,32,340105,Lisandro Martínez,False,49,6,Sub
32,1903495,32,383956,Joshua Zirkzee,False,22,11,Sub
33,1903495,32,563779,Shea Lacey,False,11,61,Sub
34,1903495,32,533128,Jack Fletcher,False,22,38,Sub
35,1903495,32,345303,Tyrell Malacia,False,0,12,Sub
36,1903495,32,361707,Altay Bayindir,False,0,1,Sub
37,1903495,32,455860,Tyler Fredricson,False,0,33,Sub
38,1903495,32,17708,Tom Heaton,False,0,22,Sub
39,1903495,32,559774,Bendito Mantato,False,0,70,Sub
